media_id,label_result,text_result
962285311929869651_1784727552,"{u'cuisine': '0.5125615', u'baking': '0.555799', u'meat': '0.64284664', u'food': '0.89828569', u'dessert': '0.6669398', u'danish pastry': '0.51305163', u'dish': '0.57451844', u'breakfast': '0.57187611', u'baked goods': '0.50859559', u'meal': '0.73949105'}","[u'isnW\n773A\n3\n', u'isnW', u'773A', u'3']"
702108087832852066_278648372,"{u'forehead': '0.84597421', u'hairstyle': '0.88010979', u'singer': '0.51612592', u'cheek': '0.7372632', u'head': '0.74550676', u'face': '0.95059127', u'hair': '0.98904669', u'chin': '0.88280928', u'nose': '0.87433147', u'man': '0.82711095', u'mouth': '0.68774259', u'facial hair': '0.98126787', u'moustache': '0.677658', u'beard': '0.96260643'}",[]
955377595666612443_177821231,"{u'cuisine': '0.6148811', u'meat': '0.92798978', u'animal source foods': '0.61047751', u'food': '0.95005578', u'grilling': '0.69695', u'kobe beef': '0.69875658', u'horse meat': '0.60115021', u'dish': '0.91811359', u'fried food': '0.50840646'}","[u'ite\nSCE ro1N\nMITE BEER\n', u'ite', u'SCE', u'ro1N', u'MITE', u'BEER']"
1163517124695978979_2114411435,"{u'hairstyle': '0.81934631', u'vision care': '0.62636518', u'selfie': '0.62699777', u'glasses': '0.77282113', u'face': '0.93541569', u'hair': '0.98162842', u'nose': '0.8759082', u'portrait': '0.54511344', u'facial hair': '0.97958881', u'moustache': '0.67764473', u'beard': '0.9628073'}",[]
1220299098037260069_404518938,"{u'wood': '0.64783216', u'furniture': '0.65812469', u'weather': '0.837815', u'snow': '0.8926627', u'winter': '0.7842508'}",[]
702435791145648319_176234207,"{u'beard': '0.66029227', u'head': '0.74594045', u'glasses': '0.60121197', u'facial hair': '0.82667613', u'person': '0.89973897', u'nose': '0.91940135', u'face': '0.94833148', u'man': '0.84083855'}",[]
1013734447683148449_424838781,{u'brand': '0.59691668'},"[u'BOB\nBOOGIE\nNIGHTS\n', u'BOB', u'BOOGIE', u'NIGHTS']"
474088140883616474_36527,"{u'atmosphere': '0.80831754', u'evening': '0.65581417', u'dusk': '0.69066405', u'sky': '0.9846', u'meteorological phenomenon': '0.63813192', u'sunlight': '0.640981', u'morning': '0.73122913', u'cumulus': '0.91454524', u'skyline': '0.77484006', u'afterglow': '0.66069883', u'horizon': '0.88605136', u'cityscape': '0.50294369', u'sunset': '0.65048778', u'dawn': '0.65877223', u'atmosphere of earth': '0.72448546', u'cloud': '0.9582566'}","[u'astunsi\n', u'astunsi']"
1220472575203167167_806721489,"{u'earth': '0.50689691', u'biology': '0.78630245', u'album cover': '0.56269914', u'human body': '0.54339981', u'organ': '0.6651687'}","[u'Summer goals\n', u'Summer', u'goals']"
1156321085491762290_557875500,{},[]
1219665211590488272_30309139,"{u'sport venue': '0.70792949', u'crossfit': '0.5847494', u'pull up': '0.55752021', u'sports': '0.68799192', u'physical fitness': '0.72552127', u'structure': '0.8514635', u'room': '0.890159'}",[]
1220839184006674487_1745116565,"{u'plant': '0.89090085', u'flower': '0.85377991', u'land plant': '0.72738016', u'houseplant': '0.51593572', u'flowerpot': '0.5389505', u'floral design': '0.6454047', u'flower arranging': '0.88194174', u'cactus': '0.547513', u'floristry': '0.78522933', u'flowering plant': '0.63323194'}",[]
1189447956234952579_9438254,"{u'screenshot': '0.56214237', u'text': '0.95242637', u'brand': '0.59691668', u'line': '0.52638048', u'font': '0.8952328', u'presentation': '0.52393109'}","[u'HOW TO BE\nSUCCESSFUL\nFOCUS ON YOUR\nOWN SHIT\n', u'HOW', u'TO', u'BE', u'SUCCESSFUL', u'FOCUS', u'ON', u'YOUR', u'OWN', u'SHIT']"
1207305787575034247_240252999,"{u'eyelash extensions': '0.82015055', u'head': '0.76193959', u'close up': '0.74908', u'eye': '0.92106962', u'organ': '0.73713428', u'beauty': '0.82998091', u'eyelash': '0.91701996', u'cheek': '0.809509', u'eyebrow': '0.97948468', u'face': '0.97045851', u'lip': '0.64219749', u'nose': '0.94207096', u'human body': '0.54956424', u'drawing': '0.51777834', u'cosmetics': '0.642736'}",[]
319755307971194208_207992762,"{u'text': '0.9311505', u'brand': '0.59691668', u'font': '0.83651865', u'presentation': '0.51664203', u'advertising': '0.73512524'}","[u'Door\nNo Power?\nFree Charging\nStations and\nInternet\nAvailable Here\nN\n', u'Door', u'No', u'Power?', u'Free', u'Charging', u'Stations', u'and', u'Internet', u'Available', u'Here', u'N']"
1218721001643412625_51164322,"{u'emotion': '0.57097626', u'photograph': '0.93195748', u'human positions': '0.92355919', u'beauty': '0.80031484', u'sitting': '0.90018004', u'monochrome photography': '0.81789196', u'photography': '0.84421366', u'photo shoot': '0.53152835', u'person': '0.90308541', u'black': '0.95263129', u'monochrome': '0.81205583', u'white': '0.93851095', u'black and white': '0.93559247'}","[u'-7\n', u'-7']"
776838078579950210_1010269175,"{u'design': '0.56581765', u'photograph': '0.92638475', u'art': '0.72145844', u'fair': '0.53065443'}","[u'FUN\nusELTON COLLEGE\na hamse since 2010\nFRUIT LOOM.\nGILDAN\n01\nFEEL\nElthi\n', u'FUN', u'usELTON', u'COLLEGE', u'a', u'hamse', u'since', u'2010', u'FRUIT', u'LOOM', u'.', u'GILDAN', u'01', u'FEEL', u'Elthi']"
369592688263715255_248300661,"{u'door': '0.75741857', u'wall': '0.81022316', u'interior design': '0.65899807', u'facade': '0.58654159', u'window covering': '0.63268816', u'furniture': '0.53149366'}","[u'STAGE\nSTAGE\n', u'STAGE', u'STAGE']"
713157012064887089_289888383,"{u'city': '0.82706726', u'sport venue': '0.77820808', u'shape': '0.58689028', u'street': '0.75964457', u'structure': '0.93829113', u'stadium': '0.54254115', u'urban area': '0.81560743', u'road': '0.81156623'}","[u'thiO\n', u'thiO']"
1219064764584222769_236318895,"{u'product': '0.79816872', u'document': '0.5401606', u'text': '0.94456714', u'brand': '0.59691668', u'biology': '0.71977568', u'human action': '0.95474041', u'diagram': '0.66824669', u'advertising': '0.68622315', u'line': '0.52808374', u'font': '0.8592732', u'presentation': '0.53519386'}","[u'QUE TAL GERENCIAR VARIOS SITES WORDPRESS\nDE APENAS UM LUGAR? CONHECAOINFINITEWP\nbuscando algo para facilitar minha\nvida e de graca achei O Infinite wPe\noi amor primeira vista,\nInfiniteWP\nLEIA\nOf lmichaelcamposweb\nImichaelcampos2\n/michaellcampos\nwww.michaelcampos.com.br\n', u'QUE', u'TAL', u'GERENCIAR', u'VARIOS', u'SITES', u'WORDPRESS', u'DE', u'APENAS', u'UM', u'LUGAR?', u'CONHECAOINFINITEWP', u'buscando', u'algo', u'para', u'facilitar', u'minha', u'vida', u'e', u'de', u'graca', u'achei', u'O', u'Infinite', u'wPe', u'oi', u'amor', u'primeira', u'vista,', u'InfiniteWP', u'LEIA', u'Of', u'lmichaelcamposweb', u'Imichaelcampos2', u'/michaellcampos', u'www.michaelcampos.com.br']"
1220458188622388249_700780886,"{u'fowl': '0.56049252', u'vertebrate': '0.90268117', u'phasianidae': '0.57871085', u'galliformes': '0.75631094', u'chicken': '0.84155351', u'beak': '0.89179248', u'fauna': '0.8455444', u'bird': '0.95096332'}",[]
1220533187629604239_184918894,"{u'image': '0.89974594', u'people': '0.8865003'}","[u'I\n', u'I']"
1220002820077570538_262213249,"{u'color': '0.96886373', u'image': '0.90099895', u'brand': '0.59691668', u'number': '0.51827431', u'hand': '0.57563227', u'shape': '0.58816522', u'design': '0.54616547', u'mobile phone': '0.56054664', u'writing': '0.54110724', u'gadget': '0.58786964'}","[u'AM\n', u'AM']"
1220465234366773421_39322381,"{u'document': '0.62878692', u'text': '0.953481', u'writing': '0.56175184', u'shape': '0.5816229', u'handwriting': '0.82260007', u'font': '0.83613515', u'line': '0.5398618'}","[u""And maybe I've reached\nthat place where Ive\nfinally grown up. Or maybe\nI've just become weary\nof the cycle. Whatever\nthe case maybe, Ive\nreached a place where\nit doesn't matter.\nIt matters not how\nattractive you are, or\nhow much you re wanted\nby others. If you re\nbringing bullshit into\nmy life, I don't\nhave time for you.\nJmStorm\n"", u'And', u'maybe', u""I've"", u'reached', u'that', u'place', u'where', u'Ive', u'finally', u'grown', u'up.', u'Or', u'maybe', u""I've"", u'just', u'become', u'weary', u'of', u'the', u'cycle.', u'Whatever', u'the', u'case', u'maybe,', u'Ive', u'reached', u'a', u'place', u'where', u'it', u""doesn't"", u'matter.', u'It', u'matters', u'not', u'how', u'attractive', u'you', u'are,', u'or', u'how', u'much', u'you', u're', u'wanted', u'by', u'others.', u'If', u'you', u're', u'bringing', u'bullshit', u'into', u'my', u'life,', u'I', u""don't"", u'have', u'time', u'for', u'you.', u'JmStorm']"
996507207363410450_414570205,"{u'cuisine': '0.50486416', u'play': '0.76295578', u'eating': '0.57337475', u'food': '0.64261639', u'cooking': '0.54939419', u'human action': '0.95150334', u'sense': '0.579274', u'dish': '0.60258883', u'day': '0.68825138', u'red': '0.88823831'}","[u'\u30fc\u30fc\u30fc\u30fc\u30fc\u30fc\u30fc --\n6568686565\n5588 6565\n550655565\u5192\nw\n\u30fc\u30fc\u30fc\u30fc\u30fcT-Fair\nIC3 IA IC 1\nIC ICIA\nIA 10 IG 10 IA\nIC IN 10 IGIO\n', u'\u30fc\u30fc\u30fc\u30fc\u30fc\u30fc\u30fc', u'--', u'6568686565', u'5588', u'6565', u'550655565', u'\u5192', u'w', u'\u30fc\u30fc\u30fc\u30fc\u30fc', u'T', u'-', u'Fair', u'IC3', u'IA', u'IC', u'1', u'IC', u'ICIA', u'IA', u'10', u'IG', u'10', u'IA', u'IC', u'IN', u'10', u'IGIO']"
1220438768735164126_207171220,"{u'tackle': '0.5281086', u'player': '0.96067965', u'sports': '0.80344915', u'baseball positions': '0.6284883', u'football player': '0.88756275'}","[u'zuKI\n', u'zuKI']"
1220952933993542329_2070957555,"{u'active undergarment': '0.711107', u'leg': '0.60895228', u'pattern': '0.50567216', u'undergarment': '0.80006647', u'briefs': '0.65692151', u'hand': '0.57477754', u'orange': '0.85018653', u'abdomen': '0.50861245', u'human body': '0.54386008', u'clothing': '0.92346734', u'arm': '0.71592242', u'thigh': '0.57056284'}","[u'Wash before first use.\nPon Dimple ber Short 50\n1050 1672\nM LTD 1110 A, UK\n', u'Wash', u'before', u'first', u'use.', u'Pon', u'Dimple', u'ber', u'Short', u'50', u'1050', u'1672', u'M', u'LTD', u'1110', u'A,', u'UK']"
1220639996418308367_3031092413,"{u'image': '0.90236735', u'selfie': '0.56660509'}",[]
396713185821805302_24597001,"{u'interaction': '0.55377096', u'photography': '0.84409815', u'human action': '0.95771229', u'photobombing': '0.5973599', u'person': '0.92063063', u'selfie': '0.61214626'}",[]
1189790389931328933_290250496,"{u'baluster': '0.783149', u'material': '0.52237642', u'floor': '0.70340174', u'hardwood': '0.71008861', u'handrail': '0.92912275', u'interior design': '0.62727004', u'wood': '0.61646169', u'home': '0.61441022', u'property': '0.86025387', u'stairs': '0.98552942', u'daylighting': '0.57768482'}",[]
1220358353576408757_3066086676,"{u'head': '0.74782968', u'ear': '0.57446593', u'eye': '0.57033277', u'human body': '0.54924995', u'organ': '0.73341036', u'brand': '0.59691668', u'illustration': '0.54943329', u'cartoon': '0.8210184', u'nose': '0.89119434', u'sense': '0.579274', u'face': '0.94400716', u'arm': '0.67063123'}","[u'Tak secantik mantan mu\n', u'Tak', u'secantik', u'mantan', u'mu']"
1220464272908176552_40989050,"{u'calligraphy': '0.51613039', u'text': '0.95009696', u'brand': '0.59691668', u'number': '0.50914317', u'line': '0.57644325', u'font': '0.92462564'}","[u""THANKS FOR\nYOUR 2\nCENTS BUT\nI'LL GIVE\nYOU A WHOLE\nQUARTER TO\nSHUT THE\nFUCK UP.\n"", u'THANKS', u'FOR', u'YOUR', u'2', u'CENTS', u'BUT', u""I'LL"", u'GIVE', u'YOU', u'A', u'WHOLE', u'QUARTER', u'TO', u'SHUT', u'THE', u'FUCK', u'UP.']"
1220974883825314365_303166337,"{u'woman': '0.88554865', u'art': '0.690912', u'color': '0.96886373', u'image': '0.90285754', u'lady': '0.83131796', u'red': '0.89124894'}","[u""*\u62f6\nMONVIG'\nRuor seKM end\n"", u'*', u'\u62f6', u'MONVIG', u""'"", u'Ruor', u'seKM', u'end']"
963598750124676920_1687598140,"{u'hairstyle': '0.79799861', u'male': '0.79262334', u'lip': '0.5212217', u'color': '0.96886373', u'photography': '0.82801622', u'head': '0.7428084', u'face': '0.94592738', u'hair': '0.9862991', u'mouth': '0.73498559', u'nose': '0.92668116', u'man': '0.84406763', u'hand': '0.57486582', u'portrait': '0.6511336', u'facial hair': '0.98343527', u'moustache': '0.67768377', u'beard': '0.97048068'}",[]
888138162943091511_258378127,{},"[u'\u30b8\u30fc\u30fc\u30fc\u30fc! iiiii\n10!\n:\u8a8d ! :a ! !!\n194 ...a;\n12:\u7cdf\n', u'\u30b8\u30fc\u30fc\u30fc\u30fc', u'!', u'iiiii', u'10', u'!', u':', u'\u8a8d', u'!', u':', u'a', u'!', u'!!', u'194', u'...', u'a', u';', u'12', u':', u'\u7cdf']"
1220956397961988906_302104337,"{u'emotion': '0.57071966', u'interaction': '0.52765006', u'text': '0.93177986', u'brand': '0.59691668', u'human action': '0.962271', u'nose': '0.89543182', u'sense': '0.579274', u'font': '0.76101649', u'presentation': '0.53473985'}","[u'Outrage as mom hires stripper to\nperform a lap dance for her\nEIGHT YEAR-OLD son during\nhis birthday party\nI O\n', u'Outrage', u'as', u'mom', u'hires', u'stripper', u'to', u'perform', u'a', u'lap', u'dance', u'for', u'her', u'EIGHT', u'YEAR-OLD', u'son', u'during', u'his', u'birthday', u'party', u'I', u'O']"
1173259846544428886_185045162,"{u'person': '0.90582097', u'screenshot': '0.57014883'}","[u'Z\u9774!\n', u'Z', u'\u9774', u'!']"
1062627387798015050_354289946,"{u'pattern': '0.79356545', u'font': '0.83544618', u'design': '0.66375977'}","[u'NEVER\nLET A MAN HELP\nYOU OFF YOUR\nTHRONE\nLR\nEU\nRH OE\nEN YN\nEMF RO\nEM FR\nNAUT\nEY\n', u'NEVER', u'LET', u'A', u'MAN', u'HELP', u'YOU', u'OFF', u'YOUR', u'THRONE', u'LR', u'EU', u'RH', u'OE', u'EN', u'YN', u'EMF', u'RO', u'EM', u'FR', u'NAUT', u'EY']"
1220491609477433171_1473199048,"{u'biology': '0.766429', u'text': '0.94790816', u'brand': '0.59691668', u'human action': '0.96025354', u'line': '0.58919352', u'font': '0.8664068', u'presentation': '0.53510904', u'energy': '0.52469283'}","[u'Afrikan always in DRAMA!\nI\nAfrikan madd MIXXY, dont fuck with\nher\nFOR YOU BITCHES AND BITCHES\nNIGGAS\nSUCK MY 10IN DICK, KISS MY\nJUICY ASSS also LICK MY ASS\nCRACK\n', u'Afrikan', u'always', u'in', u'DRAMA!', u'I', u'Afrikan', u'madd', u'MIXXY,', u'dont', u'fuck', u'with', u'her', u'FOR', u'YOU', u'BITCHES', u'AND', u'BITCHES', u'NIGGAS', u'SUCK', u'MY', u'10IN', u'DICK,', u'KISS', u'MY', u'JUICY', u'ASSS', u'also', u'LICK', u'MY', u'ASS', u'CRACK']"
522560415805784422_27829655,"{u'automotive exterior': '0.739254', u'driving': '0.6449604', u'car': '0.90577155', u'road trip': '0.57256263', u'vehicle': '0.759816', u'highway': '0.57495272'}","[u'\u5df1r\n', u'\u5df1', u'r']"
1220619446126375257_1423834859,"{u'product': '0.72720557', u'document': '0.59170371', u'text': '0.90410167', u'brand': '0.59691668', u'diagram': '0.5932948', u'shape': '0.60105973', u'line': '0.76805311', u'font': '0.71063179'}","[u'It hurts\nto know\nthat you\nwill never\nlook at me\nthe way\ni look at\nyou\n', u'It', u'hurts', u'to', u'know', u'that', u'you', u'will', u'never', u'look', u'at', u'me', u'the', u'way', u'i', u'look', u'at', u'you']"
1220691442658269309_180465085,"{u'product': '0.80535787', u'web page': '0.67111158', u'text': '0.90362036', u'brand': '0.59691668', u'diagram': '0.60675615', u'shape': '0.584192', u'line': '0.67039025', u'font': '0.79303169', u'presentation': '0.53216189'}","[u""N d best music ever\nLET'S DO THAT SHIT.\nyour on\nAll sorts of weird things will go\ndown in kings cross. Probably\npick up a heroin addiction.\nI love that place\nDo they have a good aquarium\ndown there or nah?\noi l haven't been yet so lets go\nYeah sick. Do you have a car\nthere or do we just utilize the\nAustralian public transportation\nsystem?\n"", u'N', u'd', u'best', u'music', u'ever', u""LET'S"", u'DO', u'THAT', u'SHIT.', u'your', u'on', u'All', u'sorts', u'of', u'weird', u'things', u'will', u'go', u'down', u'in', u'kings', u'cross.', u'Probably', u'pick', u'up', u'a', u'heroin', u'addiction.', u'I', u'love', u'that', u'place', u'Do', u'they', u'have', u'a', u'good', u'aquarium', u'down', u'there', u'or', u'nah?', u'oi', u'l', u""haven't"", u'been', u'yet', u'so', u'lets', u'go', u'Yeah', u'sick.', u'Do', u'you', u'have', u'a', u'car', u'there', u'or', u'do', u'we', u'just', u'utilize', u'the', u'Australian', u'public', u'transportation', u'system?']"
1219780559125849306_30517024,"{u'endurance sports': '0.59155303', u'people': '0.87367529', u'endurance': '0.52811921', u'community': '0.74135244', u'human action': '0.95724207', u'youth': '0.74925333', u'physical exercise': '0.51500696', u'race': '0.50865239', u'team': '0.79888326'}","[u'AUTIFUL\nNG\nADIOS.\n', u'AUTIFUL', u'NG', u'ADIOS.']"
1220786861626942874_288488896,"{u'boy': '0.79750091', u'head': '0.74912065', u'ear': '0.567698', u'selfie': '0.57853991', u'neck': '0.54680312', u'image': '0.90304869', u'sense': '0.579274', u'hairstyle': '0.69999605', u'arm': '0.71371287', u'face': '0.95549095', u'forehead': '0.88879007', u'chest': '0.5218277', u'mouth': '0.7125138', u'nose': '0.9171856', u'hand': '0.55657113', u'skin': '0.75183016', u'male': '0.86237109', u'photography': '0.83456713', u'finger': '0.56439072'}","[u'a\n', u'a']"
658325288983733429_5690520,"{u'sketch': '0.55531693', u'organ': '0.686529', u'monochrome photography': '0.78012264', u'hand': '0.5824784', u'circle': '0.56466383', u'black': '0.92883563', u'monochrome': '0.77701741', u'white': '0.94184554', u'human body': '0.54354161', u'drawing': '0.59949076', u'black and white': '0.93076205'}",[]
1195328794721055999_1151167364,"{u'picture frame': '0.55587816', u'photograph': '0.93737888', u'interaction': '0.5311504', u'art': '0.66950655', u'selfie': '0.70556825', u'brand': '0.59691668', u'human action': '0.95505196', u'modern art': '0.60209709', u'advertising': '0.54545224', u'image': '0.90549278', u'presentation': '0.53151083', u'photography': '0.86225879'}",[]
1220732342164100704_324570356,"{u'hairstyle': '0.82413423', u'red hair': '0.76061863', u'eye': '0.59395587', u'black hair': '0.7490111', u'brown hair': '0.82220489', u'cheek': '0.8508653', u'head': '0.74951029', u'eyebrow': '0.89213747', u'face': '0.96120507', u'hair': '0.98591363', u'hair coloring': '0.85397816', u'human hair color': '0.97905022', u'nose': '0.90203226', u'blond': '0.90965158', u'mouth': '0.71356815', u'model': '0.55474758', u'lip': '0.65486509', u'layered hair': '0.74095559', u'supermodel': '0.58702767', u'long hair': '0.79009175'}",[]
1124363785619461399_1921467644,"{u'family car': '0.89028209', u'wheel': '0.74804652', u'automotive exterior': '0.72467923', u'car': '0.99300551', u'personal luxury car': '0.95364368', u'land vehicle': '0.9794265', u'automobile make': '0.73385531', u'luxury vehicle': '0.88663', u'bumper': '0.64435661', u'executive car': '0.72832137', u'rim': '0.54718745', u'vehicle': '0.98859006', u'sedan': '0.61204767', u'performance car': '0.62057149', u'sports car': '0.68258'}",[]
895848633975089873_442456705,{},"[u'\u30fc \u30fc\nHu\n', u'\u30fc', u'\u30fc', u'Hu']"
696464493630540159_251865337,"{u'singer': '0.58629775', u'hairstyle': '0.77456218', u'selfie': '0.57453203', u'black hair': '0.90852243', u'beauty': '0.80638', u'lady': '0.830357', u'image': '0.89968008', u'photo shoot': '0.57330477', u'head': '0.74426812', u'face': '0.94921267', u'hair': '0.96322882', u'person': '0.91678524', u'costume': '0.6144405', u'model': '0.64161736', u'clothing': '0.9192993', u'brown hair': '0.74588466', u'glasses': '0.58018237'}","[u'What youned to know\n', u'What', u'youned', u'to', u'know']"
1086247437469740314_11786018,"{u'brand': '0.59691668', u'sport venue': '0.716855', u'room': '0.79226553', u'structure': '0.88463914'}","[u'S\namma\nTZ\nLee 12.5\n', u'S', u'amma', u'TZ', u'Lee', u'12.5']"
1218041082716884278_1911327818,"{u'document': '0.50289673', u'text': '0.91780794', u'brand': '0.59691668', u'diagram': '0.53873038', u'shape': '0.5955162', u'line': '0.75836056', u'font': '0.73597461', u'presentation': '0.50574052'}","[u'My boyfriend is so needy. Always\ndemanding things like ""please untie\nme"" and ""just tell me who you are""\n', u'My', u'boyfriend', u'is', u'so', u'needy.', u'Always', u'demanding', u'things', u'like', u'""please', u'untie', u'me""', u'and', u'""just', u'tell', u'me', u'who', u'you', u'are""']"
1220533104982546862_241506461,"{u'product': '0.82490033', u'sandal': '0.541745', u'jewellery': '0.74746734', u'pattern': '0.51828116', u'footwear': '0.89171159', u'earrings': '0.62106431', u'fashion accessory': '0.70619112', u'flip flops': '0.66428661'}","[u""Do\nabo'd\n"", u'Do', u""abo'd""]"
1027087844399206390_1087855594,"{u'bridge': '0.567207', u'mast': '0.60440207', u'vehicle': '0.53926271', u'ferris wheel': '0.67076617', u'tourist attraction': '0.54271179'}","[u'ID\n', u'ID']"
1220679128754976238_2982802844,"{u'nail polish': '0.53686112', u'product': '0.73447007', u'beauty': '0.81260771', u'glass bottle': '0.58020145', u'brand': '0.59691668', u'lotion': '0.67665434', u'cosmetics': '0.7079215', u'bottle': '0.54996186', u'skin': '0.75524485', u'perfume': '0.98288625', u'distilled beverage': '0.51775533'}","[u'ACQUA DI\nGIO\nGIORGIO ARMANI\nPOUR HOMME\nACQUA DI\nGIO\nGIORGIO ARMANI\nPOUR HOMME\n', u'ACQUA', u'DI', u'GIO', u'GIORGIO', u'ARMANI', u'POUR', u'HOMME', u'ACQUA', u'DI', u'GIO', u'GIORGIO', u'ARMANI', u'POUR', u'HOMME']"
617731993954218634_416500571,{},[]
1205312148892192290_2962887978,"{u'biology': '0.75971705', u'comics': '0.75540078', u'text': '0.94323844', u'fiction': '0.52186024', u'book': '0.51271755', u'album cover': '0.6033662', u'advertising': '0.56467259', u'poster': '0.731975', u'font': '0.79195219', u'presentation': '0.50109762', u'cartoon': '0.88892579'}","[u'BET YOU SHOWER\nNAKED\nYOU SLUT\nmemegenera\n', u'BET', u'YOU', u'SHOWER', u'NAKED', u'YOU', u'SLUT', u'memegenera']"
1220376453467848148_486693310,"{u'glass': '0.54480422', u'drink': '0.63536364', u'lighting': '0.65539551'}","[u'This jawn loud AF\n', u'This', u'jawn', u'loud', u'AF']"
1175427594326711910_11895582,"{u'fashion accessory': '0.628998', u'brand': '0.59691668', u'cap': '0.66804296', u'label': '0.52086097'}",[]
218658452989403838_5741143,"{u'hairstyle': '0.71219069', u'close up': '0.75335389', u'sunglasses': '0.88264269', u'beauty': '0.80066258', u'vision care': '0.79443079', u'photography': '0.85608357', u'eyewear': '0.91818464', u'face': '0.93870354', u'chest': '0.5218277', u'nose': '0.86828935', u'eye': '0.50559825', u'selfie': '0.54332155', u'glasses': '0.88870186'}","[u'66\n\u591a\u5609\nhr\n', u'66', u'\u591a', u'\u5609', u'hr']"
1220435805586404127_496052379,"{u'conversation': '0.53115034', u'photography': '0.84023452', u'presentation': '0.52154505', u'brand': '0.59691668', u'people': '0.88824844'}","[u'\uc704\n', u'\uc704']"
889389721033376119_1016681279,"{u'emotion': '0.57795358', u'head': '0.74703836', u'woman': '0.89007246', u'eye': '0.59052461', u'portrait': '0.55401719', u'organ': '0.65015084', u'people': '0.90202659', u'image': '0.90444815', u'child': '0.80151486', u'face': '0.95090091', u'person': '0.94009119', u'nose': '0.90300268', u'facial expression': '0.95772088', u'skin': '0.72864068', u'smile': '0.81174147', u'girl': '0.81586128', u'photography': '0.83597279'}",[]
469004170112632358_273123936,"{u'lighthouse': '0.9309231', u'sea': '0.63829112', u'tower': '0.91816384', u'horizon': '0.80479723', u'coast': '0.82566589'}",[]
1081728579360261422_1930852560,"{u'toy bulldog': '0.75352591', u'american bulldog': '0.75923562', u'australian bulldog': '0.75220728', u'bulldog': '0.86756951', u'carnivoran': '0.5226298', u'vertebrate': '0.9332673', u'dog breed': '0.90664238', u'dog': '0.99427611', u'dog like mammal': '0.84279221', u'white english bulldog': '0.57299507', u'dog breed group': '0.7738958', u'british bulldogs': '0.54633641', u'olde english bulldogge': '0.94735485', u'mammal': '0.94716775', u'old english bulldog': '0.80938542'}","[u'\u773c.\nan\n', u'\u773c', u'.', u'an']"
265403641197214804_7882542,"{u'interaction': '0.52959573', u'driving': '0.61245149', u'fisheye lens': '0.52092969', u'light': '0.79633224', u'photography': '0.83205056', u'vehicle': '0.61696714'}",[]
1220977521700277148_2209092977,"{u'picture frame': '0.51538223', u'text': '0.9324581', u'album cover': '0.56899732', u'modern art': '0.70264548', u'advertising': '0.63563234', u'font': '0.77563137'}","[u'Adventure is\nout there\n', u'Adventure', u'is', u'out', u'there']"
1219997353304465632_391732119,"{u'photograph': '0.926778', u'nightclub': '0.59019691', u'people': '0.90071118'}","[u'A\nena iaaA bake\nPALE AiE\n', u'A', u'ena', u'iaaA', u'bake', u'PALE', u'AiE']"
921832980907803312_549589079,"{u'photo shoot': '0.67940158', u'interaction': '0.52011681', u'selfie': '0.52734917', u'image': '0.90022439', u'singer': '0.52155793', u'human action': '0.95091879', u'person': '0.91269952', u'album cover': '0.52881342', u'model': '0.565074', u'photography': '0.84311837', u'glasses': '0.60523874'}",[]
897383307723286246_27283464,"{u'lighting': '0.64049041', u'interior design': '0.577119', u'flooring': '0.52259958', u'floor': '0.77249014'}","[u'MCU\n\u9d0e\u826e\u4e000\n', u'MCU', u'\u9d0e', u'\u826e', u'\u4e00', u'0']"
1218943464461766504_39295450,"{u'fashion': '0.64560068', u'outerwear': '0.63289362', u'tights': '0.78794408', u'costume': '0.52112579', u'abdomen': '0.51497394', u'leggings': '0.68609434', u'footwear': '0.79030526', u'trousers': '0.58993709', u'pattern': '0.54941034', u'human body': '0.54186893', u'clothing': '0.92752135', u'thigh': '0.59198672'}","[u't\xae\n', u't\xae']"
277874198312158492_4782336,"{u'street light': '0.51196253', u'lane': '0.84162182', u'evening': '0.66423005', u'infrastructure': '0.63083863', u'light': '0.800013', u'vehicle': '0.52601361', u'morning': '0.69578147', u'street': '0.74437851', u'traffic': '0.76959473', u'night': '0.85222906', u'lighting': '0.68200809', u'light fixture': '0.50260407', u'road': '0.86951518'}",[]
1039853330890831309_352489172,"{u'living room': '0.57299048', u'room': '0.88695616', u'flooring': '0.54051405', u'floor': '0.78724211', u'house': '0.78693706', u'interior design': '0.65268618', u'apartment': '0.50496531', u'suite': '0.52623391', u'home': '0.70165771', u'property': '0.87351209', u'hall': '0.5615927', u'furniture': '0.57948321'}",[]
1220424809346787925_395213097,"{u'pink': '0.8356325', u'wig': '0.59194368', u'hairstyle': '0.862835', u'black hair': '0.74353832', u'color': '0.96886373', u'brown hair': '0.77424079', u'red hair': '0.50244081', u'hair': '0.985552', u'hair coloring': '0.87483513', u'human hair color': '0.97013837', u'costume': '0.67798513', u'magenta': '0.5077315', u'clothing': '0.90788805', u'long hair': '0.7898435'}",[]
320362162447651311_2447755,"{u'lecture': '0.718459', u'meeting': '0.54172957', u'academic conference': '0.69107062', u'convention': '0.62440044'}",[]
